@relation afterProcGTZAN-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute RMS_Energy numeric
@attribute Roll_Off_85 numeric
@attribute Roll_Off_90 numeric
@attribute MFCC_1 numeric
@attribute MFCC_2 numeric
@attribute MFCC_3 numeric
@attribute MFCC_4 numeric
@attribute MFCC_5 numeric
@attribute MFCC_6 numeric
@attribute MFCC_7 numeric
@attribute MFCC_8 numeric
@attribute MFCC_9 numeric
@attribute MFCC_10 numeric
@attribute MFCC_11 numeric
@attribute MFCC_12 numeric
@attribute MFCC_13 numeric
@attribute Zero_Crossing_Rate numeric
@attribute Spectral_Flatness numeric
@attribute Spectral_Kurtosis numeric
@attribute Spectral_Brightness numeric
@attribute Spectral_Irregularity numeric
@attribute Spectral_Centroid numeric
@attribute Class {0,1}

@data
0.170912,0.019638,0.026848,0.82516,0.734928,0.395293,0.523703,0.622478,0.606769,0.636952,0.411067,0.396454,0.438061,0.388783,0.534572,0.455305,0.090605,0.0529,0.996608,0,0.267792,0.006541,1
0.141938,0.062352,0.20012,0.69924,0.817792,0.325357,0.550995,0.595324,0.303173,0.623664,0.389345,0.542823,0.48851,0.53486,0.745877,0.532533,0.136465,0.150012,0.41204,0.073193,0.276266,0.071638,1
0.115085,0.508061,0.574265,0.508607,0.91014,0.247644,0.460948,0.560845,0.319163,0.802445,0.50278,0.440629,0.371966,0.481221,0.624915,0.583843,0.163387,0.433636,0.075826,0.329162,0.324334,0.326727,1
0.095678,0.09093,0.178612,0.702006,0.703218,0.415247,0.503448,0.491683,0.42918,0.669271,0.502897,0.431696,0.441481,0.454206,0.598012,0.567111,0.145191,0.151171,0.476932,0.087325,0.292302,0.071589,1
0.142169,0.068694,0.125592,0.757107,0.648481,0.326451,0.514754,0.579745,0.517232,0.519462,0.519581,0.52331,0.552523,0.399889,0.56568,0.525725,0.132752,0.142169,0.556782,0.059719,0.148739,0.064111,1
0.199098,0.091465,0.220576,0.742793,0.637174,0.168557,0.523016,0.574137,0.596237,0.369673,0.609199,0.58467,0.570739,0.295131,0.689267,0.453654,0.117527,0.158168,0.350085,0.087724,0.69705,0.120654,1
0.211827,0.07496,0.128375,0.779894,0.663709,0.168337,0.474408,0.643711,0.614451,0.502222,0.605461,0.581616,0.588709,0.360019,0.676794,0.49568,0.118641,0.132672,0.441496,0.055047,0.283157,0.088744,1
0.18665,0.048598,0.061668,0.848922,0.659582,0.233751,0.459526,0.65185,0.550825,0.516903,0.522556,0.632764,0.588247,0.364247,0.650192,0.472267,0.113257,0.076955,0.719212,0.015896,0.335382,0.041386,1
0.177683,0.048063,0.074678,0.774758,0.695847,0.34633,0.525083,0.722245,0.513472,0.520995,0.52375,0.589948,0.504361,0.465281,0.583456,0.566974,0.094319,0.094071,0.645887,0.032761,0.211568,0.035477,1
0.177973,0.07687,0.10634,0.747092,0.665088,0.34158,0.605891,0.724971,0.49802,0.449883,0.567358,0.592484,0.497279,0.464619,0.665599,0.584289,0.094876,0.111246,0.51938,0.062472,0.190442,0.057518,1
0.130265,0.079621,0.121682,0.719867,0.644608,0.408831,0.656785,0.677433,0.430779,0.558958,0.576659,0.541219,0.470276,0.531076,0.690486,0.522877,0.093762,0.125338,0.524255,0.075399,0.266667,0.048785,1
0.525526,0.149232,0.254193,0.677824,0.401068,0.148862,0.568497,0.656769,0.651716,0.604563,0.518525,0.475483,0.504072,0.422129,0.612033,0.535389,0.284255,0.261694,0.33244,0.161245,0.431296,0.171967,1
0.455875,0.17292,0.298263,0.658927,0.422165,0.159191,0.541156,0.684306,0.690956,0.592606,0.519185,0.490141,0.534758,0.488133,0.635671,0.472298,0.26736,0.284378,0.304772,0.16399,0.505625,0.178929,1
0.570431,0.139222,0.251485,0.68055,0.416126,0.137797,0.55945,0.77167,0.777573,0.565634,0.387418,0.443604,0.590032,0.459562,0.634013,0.549483,0.263275,0.250894,0.336025,0.132244,0.50691,0.173935,1
0.651811,0.083212,0.189516,0.698824,0.465311,0.082135,0.32199,0.620585,0.871973,0.72226,0.487864,0.416896,0.616599,0.533901,0.478617,0.336623,0.268102,0.19629,0.426126,0.083413,0.669246,0.153148,1
0.621884,0.125774,0.246898,0.698821,0.540676,0.143998,0.338947,0.373781,0.479669,0.548657,0.502494,0.610875,0.757023,0.604038,0.588323,0.38589,0.215559,0.237184,0.352066,0.110426,0.469948,0.150109,1
0.516481,0.130817,0.260059,0.707482,0.568694,0.197955,0.448969,0.504863,0.560451,0.494043,0.378292,0.45692,0.554284,0.425402,0.446061,0.246505,0.194207,0.249684,0.332413,0.118161,0.532688,0.1426,1
0.446769,0.219607,0.398962,0.630523,0.571557,0.26748,0.483668,0.54478,0.607829,0.566153,0.365269,0.431466,0.563083,0.507504,0.610599,0.233402,0.198478,0.331936,0.246862,0.184998,0.441246,0.184417,1
0.365062,0.204096,0.444912,0.648591,0.595794,0.225813,0.536111,0.558633,0.53841,0.499101,0.304732,0.399842,0.679813,0.670818,0.771663,0.461981,0.145934,0.306756,0.233784,0.157938,0.406338,0.182113,1
0.288561,0.333843,0.560653,0.58329,0.636791,0.278689,0.553399,0.568261,0.557343,0.521592,0.492994,0.583669,0.71246,0.677848,0.656016,0.395229,0.093762,0.377805,0.175213,0.193374,0.260847,0.204154,1
0.421128,0.203102,0.400541,0.670851,0.600053,0.247111,0.493647,0.546592,0.608428,0.604685,0.441437,0.486502,0.611702,0.563384,0.707576,0.44935,0.139993,0.320195,0.247498,0.157752,0.241146,0.172534,1
0.556078,0.114847,0.200948,0.710424,0.532323,0.206106,0.442214,0.51463,0.58387,0.528484,0.298472,0.380349,0.604209,0.708757,0.87548,0.557055,0.214259,0.217837,0.395063,0.112652,0.437085,0.133819,1
0.546974,0.183617,0.280138,0.626317,0.465122,0.253067,0.458463,0.534798,0.607447,0.517881,0.26196,0.30349,0.564954,0.769646,0.996634,0.667296,0.230969,0.26391,0.318067,0.17546,0.563509,0.170009,1
0.562813,0.177046,0.250733,0.636202,0.45599,0.232412,0.435213,0.558013,0.626509,0.502054,0.248597,0.333626,0.527658,0.709999,1,0.682312,0.24081,0.240731,0.351,0.16539,0.180733,0.160053,1
0.584144,0.103461,0.181846,0.705954,0.436377,0.1524,0.474893,0.607466,0.709595,0.532924,0.212012,0.240698,0.32368,0.364618,0.679521,0.759598,0.2215,0.190945,0.447275,0.096715,0.717404,0.12786,1
0.557486,0.145641,0.263443,0.701274,0.545518,0.200717,0.46885,0.528704,0.606399,0.604449,0.400366,0.456454,0.466532,0.273348,0.363395,0.427618,0.18381,0.256957,0.335937,0.124307,0.331144,0.146852,1
0.539674,0.1069,0.213808,0.750605,0.588999,0.211149,0.432922,0.52909,0.638459,0.620513,0.424027,0.406031,0.540031,0.494482,0.563369,0.518964,0.174155,0.227271,0.369952,0.095684,0.53268,0.128854,1
0.544505,0.083289,0.213056,0.753507,0.634185,0.207929,0.464913,0.541613,0.638946,0.577789,0.392808,0.448359,0.591428,0.445235,0.430129,0.287493,0.170442,0.215989,0.34707,0.083573,0.357499,0.122831,1
0.542177,0.084817,0.185155,0.744789,0.573482,0.146752,0.480037,0.572582,0.627276,0.544927,0.264008,0.270249,0.496783,0.474144,0.643721,0.481717,0.188637,0.204179,0.3888,0.084891,0.50567,0.126012,1
0.515091,0.111408,0.215688,0.719053,0.561873,0.177851,0.442737,0.517743,0.531769,0.544581,0.413769,0.327791,0.383176,0.402022,0.604298,0.564747,0.185667,0.226087,0.373157,0.102518,0.367505,0.1248,1
0.575843,0.142355,0.295029,0.708843,0.580471,0.20109,0.481497,0.500948,0.567734,0.584934,0.376956,0.413073,0.50749,0.451283,0.546605,0.324124,0.175641,0.253218,0.315878,0.124148,0.331871,0.148374,1
0.472379,0.355238,0.542303,0.584951,0.52909,0.252272,0.481651,0.492183,0.477426,0.609262,0.480654,0.492626,0.648995,0.577073,0.515415,0.300265,0.23394,0.436124,0.173579,0.264861,0.503902,0.254801,1
0.419716,0.39459,0.511243,0.504347,0.443648,0.265655,0.49399,0.544561,0.557996,0.646278,0.37834,0.350574,0.543592,0.629296,0.673299,0.49239,0.2785,0.497116,0.152643,0.396773,0.362805,0.29973,1
0.499056,0.193169,0.276303,0.613817,0.485498,0.27774,0.445031,0.497422,0.572001,0.568318,0.390493,0.378784,0.5754,0.716551,0.819554,0.550646,0.224471,0.260465,0.310488,0.195413,0.323146,0.152074,1
0.463727,0.182624,0.36136,0.654541,0.609114,0.25128,0.483765,0.529355,0.628951,0.563296,0.329005,0.258502,0.438932,0.582842,0.898853,0.743962,0.191237,0.291026,0.2697,0.140894,0.209724,0.156472,1
0.400447,0.207916,0.430172,0.651084,0.581124,0.235432,0.511192,0.532667,0.639279,0.485379,0.216301,0.296445,0.615355,0.662463,0.771933,0.540191,0.170999,0.313391,0.237187,0.160236,0.488003,0.18401,1
0.433055,0.236112,0.455366,0.623157,0.590605,0.249035,0.521422,0.655478,0.726379,0.515608,0.241126,0.306969,0.53855,0.569651,0.705831,0.63114,0.146862,0.341754,0.21834,0.16503,0.543713,0.181655,1
0.509512,0.211508,0.4037,0.628835,0.543588,0.206857,0.521802,0.651664,0.745255,0.529029,0.209623,0.258222,0.38189,0.483278,0.746617,0.770623,0.172113,0.304464,0.249161,0.158896,0.544747,0.178293,1
0.500729,0.320853,0.554937,0.627918,0.660737,0.193092,0.446272,0.5484,0.623123,0.629035,0.429031,0.373894,0.419704,0.282798,0.421749,0.574285,0.17267,0.344416,0.1857,0.161827,0.416185,0.203695,1
0.41989,0.219378,0.441754,0.660718,0.649644,0.198205,0.425326,0.496044,0.596129,0.606583,0.418843,0.364986,0.457471,0.508241,0.676052,0.527944,0.152247,0.305404,0.234636,0.144428,0.426277,0.17484,1
0.401978,0.513945,0.669249,0.562509,0.705923,0.252684,0.42761,0.467047,0.565263,0.659805,0.588175,0.552214,0.557863,0.326628,0.331074,0.481942,0.152618,0.46789,0.117433,0.241935,0.595498,0.275615,1
0.479018,0.202338,0.433857,0.646648,0.616425,0.206498,0.449068,0.472062,0.579746,0.615263,0.482264,0.524174,0.508392,0.294397,0.268542,0.430235,0.149462,0.300795,0.240227,0.142237,0.496875,0.171038,1
0.48846,0.374265,0.594119,0.61212,0.693372,0.251646,0.475724,0.573629,0.583316,0.593329,0.424643,0.478165,0.617145,0.467125,0.325517,0.207748,0.150947,0.368588,0.162936,0.179955,0.529746,0.218582,1
0.523557,0.220066,0.466346,0.661846,0.636845,0.161786,0.455863,0.593902,0.688451,0.63485,0.341263,0.357926,0.516082,0.442378,0.439351,0.451704,0.172856,0.31348,0.225713,0.140622,0.636082,0.185242,1
0.544544,0.24383,0.509513,0.647215,0.641451,0.168069,0.489491,0.592556,0.684959,0.605008,0.299237,0.332274,0.5892,0.63523,0.62793,0.409734,0.177869,0.321914,0.206792,0.147406,0.440588,0.191113,1
0.518508,0.263468,0.492066,0.63318,0.704464,0.231777,0.466971,0.56338,0.679766,0.716636,0.437338,0.423603,0.551264,0.541913,0.645314,0.589664,0.171927,0.323289,0.205947,0.148691,0.213878,0.179559,1
0.485392,0.364025,0.572986,0.616853,0.685567,0.244129,0.434633,0.484974,0.626543,0.677765,0.467674,0.49817,0.553143,0.490344,0.557049,0.594379,0.181025,0.377827,0.167195,0.185745,0.622372,0.221053,1
0.403249,0.214029,0.451606,0.674213,0.719138,0.233324,0.39512,0.448418,0.528444,0.696239,0.592071,0.512517,0.539999,0.505691,0.554298,0.499529,0.172299,0.30257,0.228626,0.134836,0.428397,0.171255,1
0.300534,0.525713,0.681056,0.548234,0.735305,0.321325,0.486672,0.390568,0.387491,0.691258,0.728394,0.624916,0.624901,0.51077,0.564858,0.474567,0.17397,0.475093,0.111083,0.255305,0.173778,0.277303,1
0.373546,0.245664,0.446868,0.655801,0.663056,0.258598,0.481701,0.535107,0.585032,0.631904,0.459197,0.421638,0.470108,0.468763,0.541433,0.495326,0.196064,0.341037,0.220455,0.166071,0.300886,0.179975,1
0.493657,0.257584,0.413101,0.628218,0.619174,0.192554,0.400994,0.497721,0.483545,0.64469,0.334615,0.381085,0.521208,0.597574,0.904917,0.596029,0.214816,0.321368,0.227024,0.177047,0.303275,0.189734,1
0.506667,0.405746,0.577875,0.556037,0.534409,0.243232,0.378333,0.433789,0.560446,0.547881,0.328075,0.420838,0.564067,0.55841,0.691793,0.527146,0.244523,0.484604,0.14892,0.292672,0.221548,0.281659,1
0.477467,0.387331,0.588855,0.612093,0.628056,0.202383,0.435189,0.545253,0.626033,0.55532,0.291685,0.368092,0.516974,0.478182,0.52134,0.491307,0.238582,0.411401,0.158503,0.20789,0.377994,0.244132,1
0.480703,0.375334,0.568925,0.629467,0.635509,0.205143,0.427475,0.528495,0.62954,0.648958,0.397943,0.352951,0.453832,0.426326,0.566093,0.538503,0.219458,0.415009,0.167741,0.208765,0.350731,0.240596,1
0.431627,0.377779,0.559224,0.600631,0.620082,0.211803,0.467245,0.575131,0.663721,0.614202,0.336639,0.442013,0.617623,0.55413,0.53165,0.426755,0.216302,0.41878,0.163933,0.212959,0.284788,0.237768,1
0.346522,0.609154,0.729563,0.53689,0.73226,0.266333,0.509168,0.530917,0.447435,0.589334,0.515046,0.508758,0.649009,0.592555,0.540354,0.381385,0.194022,0.556693,0.081519,0.303431,0.496657,0.338342,1
0.431747,0.240926,0.474769,0.658429,0.636311,0.233757,0.465463,0.523826,0.615449,0.546552,0.281842,0.356666,0.630977,0.650255,0.632714,0.374223,0.191422,0.345449,0.215633,0.162074,0.42407,0.195087,1
0.562465,0.274929,0.466722,0.631349,0.555446,0.177729,0.354741,0.48194,0.619894,0.525558,0.373134,0.479721,0.704316,0.723963,0.656054,0.512926,0.237282,0.364203,0.216726,0.18655,0.348092,0.219223,1
0.507184,0.545885,0.686395,0.518561,0.585003,0.156262,0.49599,0.771433,0.702272,0.547478,0.345987,0.378395,0.622032,0.655612,0.693115,0.506026,0.203862,0.5185,0.103941,0.284129,0.365773,0.323727,1
0.388857,0.624895,0.728134,0.486935,0.702386,0.289734,0.520822,0.559527,0.620377,0.623916,0.473957,0.542474,0.694962,0.613148,0.555864,0.332836,0.131638,0.567812,0.075272,0.324928,0.655633,0.347454,1
0.402455,0.570872,0.700459,0.489186,0.63855,0.312989,0.559367,0.606403,0.632863,0.558575,0.372442,0.519934,0.742291,0.619013,0.497749,0.351193,0.132009,0.55659,0.09275,0.311103,0.470672,0.320052,1
0.505445,0.552304,0.675641,0.539956,0.624303,0.2468,0.435013,0.487443,0.580486,0.551907,0.441348,0.586251,0.656108,0.438634,0.460446,0.526574,0.177497,0.556481,0.101152,0.32039,0.640924,0.330146,1
0.56669,0.432796,0.624652,0.590672,0.642408,0.182637,0.32881,0.403785,0.616664,0.73178,0.58483,0.618416,0.653423,0.445207,0.516234,0.498303,0.218901,0.417254,0.145321,0.218522,0.387095,0.260725,1
0.536583,0.517536,0.669324,0.58274,0.677182,0.141161,0.3312,0.49557,0.710566,0.778143,0.605267,0.52844,0.497655,0.405118,0.458573,0.434718,0.240438,0.454307,0.120985,0.232304,0.325389,0.293675,1
0.512768,0.568121,0.695119,0.559803,0.745562,0.207153,0.39575,0.500988,0.541684,0.61747,0.513424,0.583685,0.71838,0.540614,0.428484,0.318995,0.216302,0.491189,0.097819,0.262177,0.25672,0.312772,1
0.482212,0.426912,0.566293,0.51876,0.541726,0.306726,0.500077,0.516806,0.491142,0.62009,0.582483,0.505187,0.619838,0.567595,0.416965,0.32523,0.206647,0.523301,0.130709,0.357949,0.39732,0.29479,1
0.463283,0.563001,0.669324,0.501812,0.66972,0.254166,0.463492,0.51193,0.492997,0.622144,0.455646,0.615675,0.753931,0.578215,0.511183,0.303866,0.231155,0.573011,0.084039,0.347194,0.270041,0.349695,1
0.482108,0.623749,0.731142,0.478258,0.729211,0.233792,0.449604,0.629624,0.589548,0.620906,0.389107,0.485016,0.69266,0.573046,0.497907,0.294016,0.2241,0.604153,0.065213,0.356708,0.600268,0.388459,1
0.546988,0.561168,0.692788,0.554892,0.71968,0.247314,0.418373,0.494951,0.513111,0.617426,0.504868,0.545053,0.699984,0.521484,0.492736,0.366496,0.211846,0.514156,0.099464,0.276629,0.505381,0.31448,1
0.559088,0.59135,0.722419,0.527605,0.653291,0.25399,0.494649,0.565827,0.581932,0.59076,0.407744,0.545379,0.670508,0.546009,0.455898,0.317716,0.202377,0.562899,0.087021,0.322479,0.411598,0.355524,1
0.535217,0.589287,0.725352,0.551929,0.688208,0.188782,0.443057,0.571279,0.578928,0.622538,0.45643,0.461498,0.710036,0.625695,0.532886,0.320322,0.229484,0.515192,0.090655,0.283991,0.281764,0.337339,1
0.53655,0.649117,0.769046,0.522566,0.663411,0.139646,0.381949,0.572632,0.740006,0.793568,0.520586,0.355022,0.42566,0.457216,0.553726,0.537112,0.295581,0.597105,0.070243,0.333825,0.331979,0.398907,1
0.52801,0.529762,0.67158,0.573613,0.63946,0.181477,0.380433,0.483725,0.613199,0.678984,0.528791,0.520608,0.635296,0.497617,0.462371,0.402041,0.283698,0.500374,0.112127,0.273522,0.223207,0.314275,1
0.51663,0.622679,0.73588,0.536046,0.624025,0.21651,0.476946,0.504332,0.559689,0.573528,0.387036,0.446335,0.599243,0.541225,0.553035,0.468745,0.235611,0.57274,0.081106,0.336896,0.785288,0.371235,1
0.495706,0.649958,0.751147,0.499731,0.656177,0.221865,0.468502,0.515958,0.510783,0.552455,0.403738,0.471693,0.681078,0.578033,0.540675,0.42783,0.276829,0.644744,0.061765,0.384121,0.532553,0.417701,1
0.481903,0.675938,0.758517,0.453781,0.815884,0.220444,0.391999,0.596389,0.470155,0.600817,0.464713,0.476016,0.670997,0.58668,0.570667,0.361442,0.319718,0.648556,0.041844,0.439991,0.677148,0.475036,1
0.510263,0.497593,0.617132,0.545321,0.665955,0.170541,0.404434,0.576863,0.48987,0.566337,0.498336,0.546843,0.647093,0.598717,0.649248,0.514104,0.296138,0.501836,0.109896,0.289751,0.173712,0.303887,1
0.553551,0.589669,0.710085,0.530098,0.598364,0.140073,0.451428,0.620045,0.536471,0.537046,0.458811,0.514381,0.627668,0.553958,0.602166,0.601145,0.244709,0.57493,0.086928,0.331408,0.624548,0.366185,1
0.544094,0.426148,0.593743,0.598722,0.637265,0.16477,0.413947,0.588359,0.526101,0.529122,0.522453,0.549233,0.637258,0.461867,0.509879,0.591249,0.229855,0.450464,0.142777,0.229758,0.534874,0.262201,1
0.557847,0.529075,0.659848,0.540654,0.632366,0.169997,0.383316,0.567305,0.506058,0.657397,0.505602,0.536569,0.65571,0.496615,0.589735,0.493416,0.262532,0.544645,0.096526,0.314004,0.307099,0.333528,1
0.601679,0.418965,0.569452,0.574166,0.621298,0.152127,0.348791,0.51248,0.474026,0.615213,0.496589,0.554445,0.750616,0.571543,0.562206,0.440426,0.278871,0.447302,0.143866,0.253705,0.260719,0.272352,1
0.602,0.484374,0.612995,0.539358,0.567991,0.134446,0.434486,0.622346,0.496843,0.545389,0.451632,0.517835,0.663041,0.514101,0.655695,0.531451,0.261418,0.512106,0.115306,0.302082,0.43991,0.311004,1
0.562092,0.483992,0.615176,0.564724,0.635816,0.133359,0.412448,0.578966,0.450006,0.599522,0.498889,0.618954,0.698925,0.476134,0.531453,0.521497,0.25065,0.492646,0.119645,0.270199,0.375101,0.300019,1
0.586123,0.514709,0.643002,0.559824,0.613436,0.15996,0.421813,0.564153,0.511021,0.534044,0.422295,0.565011,0.741663,0.536112,0.577829,0.46846,0.252878,0.537564,0.111031,0.291722,0.557971,0.32314,1
0.597832,0.488271,0.611266,0.552468,0.671741,0.154056,0.396796,0.608242,0.507372,0.574606,0.426477,0.545347,0.743087,0.549437,0.553676,0.399469,0.252506,0.479658,0.112108,0.277818,0.745138,0.303248,1
0.167648,0.556277,0.624577,0.404811,0.623218,0.349454,0.546891,0.665881,0.602015,0.515694,0.4969,0.478469,0.49033,0.54502,0.668749,0.567032,0.281285,0.624852,0.076497,0.441704,0.276705,0.366586,1
0.200121,0.38649,0.463112,0.389237,0.471828,0.422557,0.50534,0.613004,0.478115,0.622901,0.633777,0.46537,0.526078,0.538109,0.622304,0.535646,0.339955,0.463502,0.135027,0.48217,0.347616,0.303486,1
0.200729,0.491174,0.578928,0.429255,0.58401,0.33528,0.481977,0.66928,0.609567,0.511498,0.487331,0.558998,0.628022,0.630383,0.60353,0.576588,0.288154,0.590665,0.096319,0.421464,0.341193,0.340782,1
0.188413,0.329258,0.40543,0.447901,0.454291,0.392971,0.477192,0.71732,0.538135,0.519622,0.623713,0.522137,0.509594,0.577626,0.542503,0.567521,0.256962,0.388195,0.17239,0.396933,0.25881,0.25897,1
0.196606,0.484679,0.580507,0.418389,0.597034,0.358071,0.503495,0.681796,0.618741,0.522888,0.491305,0.575868,0.618092,0.630488,0.643977,0.532308,0.235982,0.57065,0.098326,0.398616,0.203762,0.326411,1
0.208181,0.355238,0.471911,0.453175,0.473682,0.291534,0.466225,0.745165,0.506528,0.355394,0.584036,0.67375,0.605353,0.554477,0.53823,0.555706,0.279057,0.445518,0.152849,0.355301,0.365044,0.287206,1
0.215585,0.356079,0.457396,0.44721,0.460063,0.271621,0.404779,0.762351,0.553002,0.410682,0.597284,0.652171,0.571634,0.542047,0.522662,0.607731,0.302265,0.43245,0.158433,0.382489,0.341455,0.289732,1
0.211416,0.412394,0.528315,0.451214,0.493496,0.247225,0.464822,0.713265,0.526991,0.582152,0.679097,0.508102,0.419618,0.527316,0.814906,0.674069,0.290568,0.517139,0.127515,0.412467,0.374801,0.310872,1
0.219207,0.427065,0.571332,0.467749,0.545077,0.379252,0.513186,0.650934,0.416216,0.391001,0.449844,0.499675,0.459759,0.532236,0.698007,0.545044,0.251764,0.527344,0.12715,0.373366,0.398658,0.298344,1
0.211343,0.476809,0.559224,0.430772,0.583419,0.31458,0.467783,0.774158,0.585129,0.408585,0.491801,0.667972,0.531313,0.532397,0.50379,0.588556,0.234683,0.554017,0.104474,0.399561,0.495534,0.33753,1
0.19131,0.326431,0.381966,0.493134,0.454841,0.292025,0.388158,0.70957,0.484593,0.520603,0.683794,0.666017,0.479697,0.454081,0.606228,0.601548,0.277014,0.366295,0.197684,0.362152,0.269562,0.234092,1
0.184977,0.578131,0.687448,0.418982,0.576861,0.379724,0.527837,0.612148,0.473821,0.495846,0.648127,0.5658,0.41652,0.495659,0.63238,0.533131,0.289268,0.681463,0.078428,0.481012,0.317684,0.395805,1
0.183878,0.551845,0.674739,0.408504,0.545851,0.408588,0.57254,0.616103,0.490913,0.518365,0.612479,0.501965,0.403016,0.500572,0.664107,0.575505,0.27293,0.644046,0.082314,0.481614,0.300742,0.37823,1
0.18269,0.457859,0.552305,0.416782,0.569639,0.355091,0.458274,0.687452,0.561725,0.458778,0.43907,0.624976,0.582643,0.537703,0.567259,0.585371,0.251578,0.546648,0.105422,0.414059,0.467839,0.328891,1
0.17597,0.483915,0.588779,0.408837,0.575601,0.417596,0.541095,0.588548,0.509402,0.574624,0.540244,0.535084,0.477025,0.573066,0.582083,0.565388,0.254363,0.584652,0.097534,0.438316,0.275024,0.333213,1
0.197289,0.717124,0.772505,0.365974,0.611966,0.296744,0.550696,0.679834,0.622193,0.524199,0.530557,0.505199,0.621731,0.484715,0.656908,0.548986,0.311548,0.803305,0.029772,0.545869,0.312827,0.549942,1
0.217914,0.460228,0.556065,0.45488,0.565616,0.247148,0.431369,0.766675,0.651933,0.467355,0.473944,0.607093,0.683029,0.594187,0.533754,0.544995,0.315076,0.539508,0.108674,0.366084,0.417379,0.319885,1
0.201662,0.303507,0.363917,0.501199,0.431498,0.31079,0.436736,0.747183,0.533436,0.478321,0.576514,0.678726,0.606856,0.468927,0.47074,0.55071,0.257705,0.345969,0.214871,0.309883,0.392687,0.218661,1
0.164993,0.528922,0.615778,0.395733,0.601565,0.395027,0.533473,0.607617,0.600774,0.601209,0.517845,0.551996,0.550784,0.58585,0.589436,0.579138,0.234126,0.618593,0.082348,0.455209,0.283355,0.362437,1
0.160701,0.434401,0.51944,0.416628,0.611287,0.392563,0.442525,0.618962,0.638415,0.662896,0.47556,0.562969,0.478906,0.543519,0.638924,0.574217,0.219458,0.486574,0.114594,0.377681,0.355417,0.282758,1
0.225317,0.374799,0.456193,0.428396,0.452145,0.260484,0.423923,0.77864,0.530725,0.557052,0.750448,0.692143,0.471674,0.307142,0.565947,0.600721,0.271259,0.436895,0.151159,0.381756,0.312779,0.306259,1
